rel_path,category,size_bytes,referenced,reference_hits,action,notes
outputs/tables/expansion20_tau_profiles.csv,keep_outputs_frozen,200329,True,expansion20_tau_profiles.csv; outputs/tables/expansion20_tau_profiles.csv; tables/expansion20_tau_profiles.csv,keep,benchmark or publication output
outputs/tables/ml_prior_weight_audit.csv,keep_outputs_frozen,4870,True,ml_prior_weight_audit.csv; outputs/tables/ml_prior_weight_audit.csv; tables/ml_prior_weight_audit.csv,keep,benchmark or publication output
outputs/tables/model_comparison.csv,keep_outputs_frozen,420,True,model_comparison.csv; outputs/tables/model_comparison.csv; tables/model_comparison.csv,keep,benchmark or publication output
outputs/tables/ngc7814_failure_diagnostics.csv,keep_outputs_frozen,2816,True,ngc7814_failure_diagnostics.csv; outputs/tables/ngc7814_failure_diagnostics.csv; tables/ngc7814_failure_diagnostics.csv,keep,benchmark or publication output
outputs/tables/ngc7814_ktau_sensitivity.csv,keep_outputs_frozen,6683,True,ngc7814_ktau_sensitivity.csv; outputs/tables/ngc7814_ktau_sensitivity.csv; tables/ngc7814_ktau_sensitivity.csv,keep,benchmark or publication output
outputs/tables/ngc7814_ml_prior_weighted_interpretation.csv,keep_outputs_frozen,2669,True,ngc7814_ml_prior_weighted_interpretation.csv; outputs/tables/ngc7814_ml_prior_weighted_interpretation.csv; tables/ngc7814_ml_prior_weighted_interpretation.csv,keep,benchmark or publication output
outputs/tables/ngc7814_ml_scaled_fair_comparison.csv,keep_outputs_frozen,4165,True,ngc7814_ml_scaled_fair_comparison.csv; outputs/tables/ngc7814_ml_scaled_fair_comparison.csv; tables/ngc7814_ml_scaled_fair_comparison.csv,keep,benchmark or publication output
outputs/tables/ngc7814_ml_sensitivity_detail.csv,keep_outputs_frozen,3832,True,ngc7814_ml_sensitivity_detail.csv; outputs/tables/ngc7814_ml_sensitivity_detail.csv; tables/ngc7814_ml_sensitivity_detail.csv,keep,benchmark or publication output
outputs/tables/ngc7814_photometry_prior_interpretation.csv,keep_outputs_frozen,2293,True,ngc7814_photometry_prior_interpretation.csv; outputs/tables/ngc7814_photometry_prior_interpretation.csv; tables/ngc7814_photometry_prior_interpretation.csv,keep,benchmark or publication output
outputs/tables/ngc7814_prior_scenario_breakdown.csv,keep_outputs_frozen,6817,True,ngc7814_prior_scenario_breakdown.csv; outputs/tables/ngc7814_prior_scenario_breakdown.csv; tables/ngc7814_prior_scenario_breakdown.csv,keep,benchmark or publication output
outputs/tables/ngc7814_vs_success_group_diagnostics.csv,keep_outputs_frozen,3266,True,ngc7814_vs_success_group_diagnostics.csv; outputs/tables/ngc7814_vs_success_group_diagnostics.csv; tables/ngc7814_vs_success_group_diagnostics.csv,keep,benchmark or publication output
outputs/tables/paper_figure_inventory.csv,keep_outputs_frozen,2448,True,outputs/tables/paper_figure_inventory.csv; paper_figure_inventory.csv; tables/paper_figure_inventory.csv,keep,benchmark or publication output
outputs/tables/paper_statistical_summary.csv,keep_outputs_frozen,1664,True,outputs/tables/paper_statistical_summary.csv; paper_statistical_summary.csv; tables/paper_statistical_summary.csv,keep,benchmark or publication output
outputs/tables/paper_table_inventory.csv,keep_outputs_frozen,1785,True,outputs/tables/paper_table_inventory.csv; paper_table_inventory.csv; tables/paper_table_inventory.csv,keep,benchmark or publication output
outputs/tables/repository_cleanup_candidates.csv,keep_outputs_frozen,58,True,outputs/tables/repository_cleanup_candidates.csv; repository_cleanup_candidates.csv; tables/repository_cleanup_candidates.csv,keep,benchmark or publication output
outputs/tables/repository_file_inventory.csv,keep_outputs_frozen,96306,True,outputs/tables/repository_file_inventory.csv; repository_file_inventory.csv; tables/repository_file_inventory.csv,keep,benchmark or publication output
outputs/tables/sparc_baseline_fit_audit.csv,keep_outputs_frozen,4840,True,outputs/tables/sparc_baseline_fit_audit.csv; sparc_baseline_fit_audit.csv; tables/sparc_baseline_fit_audit.csv,keep,benchmark or publication output
outputs/tables/sparc_baseline_fit_audit_refit.csv,keep_outputs_frozen,5197,True,outputs/tables/sparc_baseline_fit_audit_refit.csv; sparc_baseline_fit_audit_refit.csv; tables/sparc_baseline_fit_audit_refit.csv,keep,benchmark or publication output
outputs/tables/sparc_baseline_fit_parameters.csv,keep_outputs_frozen,1572,True,outputs/tables/sparc_baseline_fit_parameters.csv; sparc_baseline_fit_parameters.csv; tables/sparc_baseline_fit_parameters.csv,keep,benchmark or publication output
outputs/tables/sparc_baseline_fit_parameters_refit.csv,keep_outputs_frozen,2829,True,outputs/tables/sparc_baseline_fit_parameters_refit.csv; sparc_baseline_fit_parameters_refit.csv; tables/sparc_baseline_fit_parameters_refit.csv,keep,benchmark or publication output
outputs/tables/sparc_baseline_legacy_vs_refit_delta.csv,keep_outputs_frozen,4508,True,outputs/tables/sparc_baseline_legacy_vs_refit_delta.csv; sparc_baseline_legacy_vs_refit_delta.csv; tables/sparc_baseline_legacy_vs_refit_delta.csv,keep,benchmark or publication output
outputs/tables/sparc_baseline_model_comparison.csv,keep_outputs_frozen,3669,True,outputs/tables/sparc_baseline_model_comparison.csv; sparc_baseline_model_comparison.csv; tables/sparc_baseline_model_comparison.csv,keep,benchmark or publication output
outputs/tables/sparc_baseline_model_comparison_refit.csv,keep_outputs_frozen,3683,True,outputs/tables/sparc_baseline_model_comparison_refit.csv; sparc_baseline_model_comparison_refit.csv; tables/sparc_baseline_model_comparison_refit.csv,keep,benchmark or publication output
outputs/tables/sparc_baseline_with_mond_comparison.csv,keep_outputs_frozen,7482,True,outputs/tables/sparc_baseline_with_mond_comparison.csv; sparc_baseline_with_mond_comparison.csv; tables/sparc_baseline_with_mond_comparison.csv,keep,benchmark or publication output
outputs/tables/sparc_best_baseline_with_mond_summary.csv,keep_outputs_frozen,856,True,outputs/tables/sparc_best_baseline_with_mond_summary.csv; sparc_best_baseline_with_mond_summary.csv; tables/sparc_best_baseline_with_mond_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_best_model_summary.csv,keep_outputs_frozen,1267,True,outputs/tables/sparc_best_model_summary.csv; sparc_best_model_summary.csv; tables/sparc_best_model_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_claim_traceability_matrix.csv,keep_outputs_frozen,2446,True,outputs/tables/sparc_claim_traceability_matrix.csv; sparc_claim_traceability_matrix.csv; tables/sparc_claim_traceability_matrix.csv,keep,benchmark or publication output
outputs/tables/sparc_claim_traceability_matrix_updated.csv,keep_outputs_frozen,4633,True,outputs/tables/sparc_claim_traceability_matrix_updated.csv; sparc_claim_traceability_matrix_updated.csv; tables/sparc_claim_traceability_matrix_updated.csv,keep,benchmark or publication output
outputs/tables/sparc_controlled_subset_final_claims.csv,keep_outputs_frozen,5562,True,outputs/tables/sparc_controlled_subset_final_claims.csv; sparc_controlled_subset_final_claims.csv; tables/sparc_controlled_subset_final_claims.csv,keep,benchmark or publication output
outputs/tables/sparc_controlled_subset_final_status.csv,keep_outputs_frozen,5107,True,outputs/tables/sparc_controlled_subset_final_status.csv; sparc_controlled_subset_final_status.csv; tables/sparc_controlled_subset_final_status.csv,keep,benchmark or publication output
outputs/tables/sparc_failure_mode_summary.csv,keep_outputs_frozen,2927,True,outputs/tables/sparc_failure_mode_summary.csv; sparc_failure_mode_summary.csv; tables/sparc_failure_mode_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_full_model_comparison.csv,keep_outputs_frozen,10917,True,outputs/tables/sparc_full_model_comparison.csv; sparc_full_model_comparison.csv; tables/sparc_full_model_comparison.csv,keep,benchmark or publication output
outputs/tables/sparc_holdout_point_residuals.csv,keep_outputs_frozen,432142,True,outputs/tables/sparc_holdout_point_residuals.csv; sparc_holdout_point_residuals.csv; tables/sparc_holdout_point_residuals.csv,keep,benchmark or publication output
outputs/tables/sparc_ingestion_summary.csv,keep_outputs_frozen,221,True,outputs/tables/sparc_ingestion_summary.csv; sparc_ingestion_summary.csv; tables/sparc_ingestion_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_ktau_sensitivity_summary.csv,keep_outputs_frozen,32330,True,outputs/tables/sparc_ktau_sensitivity_summary.csv; sparc_ktau_sensitivity_summary.csv; tables/sparc_ktau_sensitivity_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_ml_prior_weighted_summary.csv,keep_outputs_frozen,12879,True,outputs/tables/sparc_ml_prior_weighted_summary.csv; sparc_ml_prior_weighted_summary.csv; tables/sparc_ml_prior_weighted_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_ml_scaled_best_model_summary.csv,keep_outputs_frozen,1495,True,outputs/tables/sparc_ml_scaled_best_model_summary.csv; sparc_ml_scaled_best_model_summary.csv; tables/sparc_ml_scaled_best_model_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_ml_scaled_model_comparison.csv,keep_outputs_frozen,103828,True,outputs/tables/sparc_ml_scaled_model_comparison.csv; sparc_ml_scaled_model_comparison.csv; tables/sparc_ml_scaled_model_comparison.csv,keep,benchmark or publication output
outputs/tables/sparc_ml_sensitivity_holdout_comparison.csv,keep_outputs_frozen,1986,True,outputs/tables/sparc_ml_sensitivity_holdout_comparison.csv; sparc_ml_sensitivity_holdout_comparison.csv; tables/sparc_ml_sensitivity_holdout_comparison.csv,keep,benchmark or publication output
outputs/tables/sparc_ml_sensitivity_summary.csv,keep_outputs_frozen,65934,True,outputs/tables/sparc_ml_sensitivity_summary.csv; sparc_ml_sensitivity_summary.csv; tables/sparc_ml_sensitivity_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_mond_fit_parameters.csv,keep_outputs_frozen,2069,True,outputs/tables/sparc_mond_fit_parameters.csv; sparc_mond_fit_parameters.csv; tables/sparc_mond_fit_parameters.csv,keep,benchmark or publication output
outputs/tables/sparc_mond_model_comparison.csv,keep_outputs_frozen,3883,True,outputs/tables/sparc_mond_model_comparison.csv; sparc_mond_model_comparison.csv; tables/sparc_mond_model_comparison.csv,keep,benchmark or publication output
outputs/tables/sparc_normalized_tau_patterns.csv,keep_outputs_frozen,132344,True,outputs/tables/sparc_normalized_tau_patterns.csv; sparc_normalized_tau_patterns.csv; tables/sparc_normalized_tau_patterns.csv,keep,benchmark or publication output
outputs/tables/sparc_photometry_informed_prior_weights.csv,keep_outputs_frozen,107725,True,outputs/tables/sparc_photometry_informed_prior_weights.csv; sparc_photometry_informed_prior_weights.csv; tables/sparc_photometry_informed_prior_weights.csv,keep,benchmark or publication output
outputs/tables/sparc_photometry_metadata_summary.csv,keep_outputs_frozen,276,True,outputs/tables/sparc_photometry_metadata_summary.csv; sparc_photometry_metadata_summary.csv; tables/sparc_photometry_metadata_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_photometry_prior_weighted_summary.csv,keep_outputs_frozen,15575,True,outputs/tables/sparc_photometry_prior_weighted_summary.csv; sparc_photometry_prior_weighted_summary.csv; tables/sparc_photometry_prior_weighted_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_post_ml_results_summary_table.csv,keep_outputs_frozen,2740,True,outputs/tables/sparc_post_ml_results_summary_table.csv; sparc_post_ml_results_summary_table.csv; tables/sparc_post_ml_results_summary_table.csv,keep,benchmark or publication output
outputs/tables/sparc_publication_summary_table.csv,keep_outputs_frozen,1154,True,outputs/tables/sparc_publication_summary_table.csv; sparc_publication_summary_table.csv; tables/sparc_publication_summary_table.csv,keep,benchmark or publication output
outputs/tables/sparc_radial_failure_map_summary.csv,keep_outputs_frozen,42285,True,outputs/tables/sparc_radial_failure_map_summary.csv; sparc_radial_failure_map_summary.csv; tables/sparc_radial_failure_map_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_subset_expansion_candidates.csv,keep_outputs_frozen,25415,True,outputs/tables/sparc_subset_expansion_candidates.csv; sparc_subset_expansion_candidates.csv; tables/sparc_subset_expansion_candidates.csv,keep,benchmark or publication output
outputs/tables/sparc_subset_expansion_plan.csv,keep_outputs_frozen,1746,True,outputs/tables/sparc_subset_expansion_plan.csv; sparc_subset_expansion_plan.csv; tables/sparc_subset_expansion_plan.csv,keep,benchmark or publication output
outputs/tables/sparc_subset_photometry_context.csv,keep_outputs_frozen,1121,True,outputs/tables/sparc_subset_photometry_context.csv; sparc_subset_photometry_context.csv; tables/sparc_subset_photometry_context.csv,keep,benchmark or publication output
outputs/tables/sparc_subset_selection.csv,keep_outputs_frozen,25867,True,outputs/tables/sparc_subset_selection.csv; sparc_subset_selection.csv; tables/sparc_subset_selection.csv,keep,benchmark or publication output
outputs/tables/sparc_subset_tau_profiles.csv,keep_outputs_frozen,48523,True,outputs/tables/sparc_subset_tau_profiles.csv; sparc_subset_tau_profiles.csv; tables/sparc_subset_tau_profiles.csv,keep,benchmark or publication output
outputs/tables/sparc_tau_pattern_outlier_scores.csv,keep_outputs_frozen,2728,True,outputs/tables/sparc_tau_pattern_outlier_scores.csv; sparc_tau_pattern_outlier_scores.csv; tables/sparc_tau_pattern_outlier_scores.csv,keep,benchmark or publication output
outputs/tables/sparc_tau_pattern_similarity_matrix.csv,keep_outputs_frozen,1716,True,outputs/tables/sparc_tau_pattern_similarity_matrix.csv; sparc_tau_pattern_similarity_matrix.csv; tables/sparc_tau_pattern_similarity_matrix.csv,keep,benchmark or publication output
outputs/tables/sparc_tdf_bounds_sensitivity.csv,keep_outputs_frozen,2220,True,outputs/tables/sparc_tdf_bounds_sensitivity.csv; sparc_tdf_bounds_sensitivity.csv; tables/sparc_tdf_bounds_sensitivity.csv,keep,benchmark or publication output
outputs/tables/sparc_tdf_holdout_validation.csv,keep_outputs_frozen,23036,True,outputs/tables/sparc_tdf_holdout_validation.csv; sparc_tdf_holdout_validation.csv; tables/sparc_tdf_holdout_validation.csv,keep,benchmark or publication output
outputs/tables/sparc_tdf_knot_fit_parameters.csv,keep_outputs_frozen,10225,True,outputs/tables/sparc_tdf_knot_fit_parameters.csv; sparc_tdf_knot_fit_parameters.csv; tables/sparc_tdf_knot_fit_parameters.csv,keep,benchmark or publication output
outputs/tables/sparc_tdf_knot_model_comparison.csv,keep_outputs_frozen,3594,True,outputs/tables/sparc_tdf_knot_model_comparison.csv; sparc_tdf_knot_model_comparison.csv; tables/sparc_tdf_knot_model_comparison.csv,keep,benchmark or publication output
outputs/tables/sparc_tdf_ktau_sensitivity.csv,keep_outputs_frozen,1679,True,outputs/tables/sparc_tdf_ktau_sensitivity.csv; sparc_tdf_ktau_sensitivity.csv; tables/sparc_tdf_ktau_sensitivity.csv,keep,benchmark or publication output
outputs/tables/sparc_tdf_negative_v2_audit.csv,keep_outputs_frozen,686,True,sparc_tdf_negative_v2_audit.csv,keep,benchmark or publication output
outputs/tables/sparc_tdf_robust_best_model_summary.csv,keep_outputs_frozen,1640,True,outputs/tables/sparc_tdf_robust_best_model_summary.csv; sparc_tdf_robust_best_model_summary.csv; tables/sparc_tdf_robust_best_model_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_tdf_robustness_summary.csv,keep_outputs_frozen,1654,True,outputs/tables/sparc_tdf_robustness_summary.csv; sparc_tdf_robustness_summary.csv; tables/sparc_tdf_robustness_summary.csv,keep,benchmark or publication output
outputs/tables/sparc_tdf_smoothness_diagnostics.csv,keep_outputs_frozen,1301,True,outputs/tables/sparc_tdf_smoothness_diagnostics.csv; sparc_tdf_smoothness_diagnostics.csv; tables/sparc_tdf_smoothness_diagnostics.csv,keep,benchmark or publication output
outputs/tables/tau_profiles/DDO154_tau_profile.csv,keep_outputs_frozen,2945,False,,keep,benchmark or publication output
outputs/tables/tau_profiles/IC2574_tau_profile.csv,keep_outputs_frozen,7892,False,,keep,benchmark or publication output
outputs/tables/tau_profiles/NGC2403_tau_profile.csv,keep_outputs_frozen,17101,False,,keep,benchmark or publication output
outputs/tables/tau_profiles/NGC3198_tau_profile.csv,keep_outputs_frozen,10107,False,,keep,benchmark or publication output
outputs/tables/tau_profiles/NGC6503_tau_profile.csv,keep_outputs_frozen,7327,False,,keep,benchmark or publication output
outputs/tables/tau_profiles/NGC7814_tau_profile.csv,keep_outputs_frozen,4396,False,,keep,benchmark or publication output
paper/README.md,keep_paper,2691,True,README.md; paper/README.md,keep,manuscript package asset
paper/figures/.gitkeep,keep_paper,0,True,.gitkeep,keep,manuscript package asset
paper/figures/fig1_benchmark_workflow.png,keep_paper,61663,True,fig1_benchmark_workflow.png; paper/figures/fig1_benchmark_workflow.png,keep,manuscript package asset
paper/figures/fig2_expansion12_vs_20_summary.png,keep_paper,58112,True,fig2_expansion12_vs_20_summary.png,keep,manuscript package asset
paper/figures/fig3_representative_successes.png,keep_paper,194279,True,fig3_representative_successes.png,keep,manuscript package asset
paper/figures/fig4_ngc7814_failure.png,keep_paper,174057,True,fig4_ngc7814_failure.png,keep,manuscript package asset
paper/figures/fig5_sensitivity_recovery_cases.png,keep_paper,133353,True,fig5_sensitivity_recovery_cases.png,keep,manuscript package asset
paper/figures/fig6_holdout_rmse_comparison.png,keep_paper,102662,True,fig6_holdout_rmse_comparison.png,keep,manuscript package asset
paper/figures/fig7_claim_boundary_map.png,keep_paper,91359,True,fig7_claim_boundary_map.png,keep,manuscript package asset
paper/manuscript.aux,cleanup_candidate,9749,False,,delete,LaTeX build artifact (regenerated by compile)
paper/manuscript.bbl,cleanup_candidate,2453,False,,delete,LaTeX build artifact (regenerated by compile)
paper/manuscript.blg,cleanup_candidate,957,False,,delete,LaTeX build artifact (regenerated by compile)
paper/manuscript.fdb_latexmk,cleanup_candidate,15267,False,,delete,LaTeX build artifact (regenerated by compile)
paper/manuscript.fls,cleanup_candidate,15441,False,,delete,LaTeX build artifact (regenerated by compile)
paper/manuscript.log,cleanup_candidate,23031,False,,delete,LaTeX build artifact (regenerated by compile)
paper/manuscript.out,cleanup_candidate,3663,False,,delete,LaTeX build artifact (regenerated by compile)
paper/manuscript.pdf,keep_paper,1041009,True,manuscript.pdf; paper/manuscript.pdf,keep,manuscript package asset
paper/manuscript.tex,keep_paper,16078,True,manuscript.tex; paper/manuscript.tex,keep,manuscript package asset
paper/references.bib,keep_paper,3554,True,paper/references.bib; references.bib,keep,manuscript package asset
paper/tables/.gitkeep,keep_paper,0,True,.gitkeep,keep,manuscript package asset
paper/tables/table1_cohort_summary.tex,keep_paper,1331,True,paper/tables/table1_cohort_summary.tex; table1_cohort_summary.tex,keep,manuscript package asset
paper/tables/table2_holdout_rmse.tex,keep_paper,1800,True,table2_holdout_rmse.tex,keep,manuscript package asset
paper/tables/table3_classification_summary.tex,keep_paper,1152,True,table3_classification_summary.tex,keep,manuscript package asset
paper/tables/table4_nonrobust_diagnostics.tex,keep_paper,829,True,table4_nonrobust_diagnostics.tex,keep,manuscript package asset
paper/tables/table5_claim_traceability.tex,keep_paper,1026,True,table5_claim_traceability.tex,keep,manuscript package asset
paper/tables/table6_assumptions_limitations.tex,keep_paper,1839,True,paper/tables/table6_assumptions_limitations.tex; table6_assumptions_limitations.tex,keep,manuscript package asset
pyproject.toml,keep_core,642,True,pyproject.toml,keep,project metadata
requirements.txt,keep_core,76,True,requirements.txt,keep,project metadata
scripts/analyze_expansion12_failure_modes.py,keep_core,2672,True,analyze_expansion12_failure_modes.py; scripts/analyze_expansion12_failure_modes.py,keep,reproducibility script
scripts/analyze_expansion12_radial_residual_maps.py,keep_core,2847,True,analyze_expansion12_radial_residual_maps.py; scripts/analyze_expansion12_radial_residual_maps.py,keep,reproducibility script
scripts/analyze_expansion20_failure_modes.py,keep_core,2743,True,analyze_expansion20_failure_modes.py; scripts/analyze_expansion20_failure_modes.py,keep,reproducibility script
scripts/analyze_ngc7814_failure_mode.py,keep_core,2883,True,analyze_ngc7814_failure_mode.py; scripts/analyze_ngc7814_failure_mode.py,keep,reproducibility script
scripts/analyze_normalized_tau_patterns.py,keep_core,2829,True,analyze_normalized_tau_patterns.py; scripts/analyze_normalized_tau_patterns.py,keep,reproducibility script
scripts/analyze_radial_holdout_failure_maps.py,keep_core,1829,True,analyze_radial_holdout_failure_maps.py; scripts/analyze_radial_holdout_failure_maps.py,keep,reproducibility script
scripts/analyze_sparc_failure_modes.py,keep_core,2098,True,analyze_sparc_failure_modes.py; scripts/analyze_sparc_failure_modes.py,keep,reproducibility script
scripts/apply_ml_prior_weighting.py,keep_core,1629,True,apply_ml_prior_weighting.py; scripts/apply_ml_prior_weighting.py,keep,reproducibility script
scripts/apply_photometry_informed_prior_weighting.py,keep_core,3091,True,apply_photometry_informed_prior_weighting.py; scripts/apply_photometry_informed_prior_weighting.py,keep,reproducibility script
scripts/audit_ml_prior_weighting.py,keep_core,2425,True,audit_ml_prior_weighting.py; scripts/audit_ml_prior_weighting.py,keep,reproducibility script
scripts/audit_sparc_baseline_fits.py,keep_core,7322,True,audit_sparc_baseline_fits.py; scripts/audit_sparc_baseline_fits.py,keep,reproducibility script
scripts/audit_sparc_tdf_robustness.py,keep_core,15593,True,audit_sparc_tdf_robustness.py; scripts/audit_sparc_tdf_robustness.py,keep,reproducibility script
scripts/build_claim_traceability_matrix.py,keep_core,780,True,build_claim_traceability_matrix.py; scripts/build_claim_traceability_matrix.py,keep,reproducibility script
scripts/build_controlled_expansion_final_audit.py,keep_core,1085,True,build_controlled_expansion_final_audit.py; scripts/build_controlled_expansion_final_audit.py,keep,reproducibility script
scripts/build_controlled_subset_final_audit.py,keep_core,961,True,build_controlled_subset_final_audit.py; scripts/build_controlled_subset_final_audit.py,keep,reproducibility script
scripts/build_paper_figures.py,keep_core,442,True,build_paper_figures.py; scripts/build_paper_figures.py,keep,reproducibility script
scripts/build_paper_package_scaffold.py,keep_core,801,True,build_paper_package_scaffold.py; scripts/build_paper_package_scaffold.py,keep,reproducibility script
scripts/build_photometry_informed_ml_priors.py,keep_core,1648,True,build_photometry_informed_ml_priors.py; scripts/build_photometry_informed_ml_priors.py,keep,reproducibility script
scripts/build_referee_readiness_report.py,keep_core,500,True,build_referee_readiness_report.py; scripts/build_referee_readiness_report.py,keep,reproducibility script
scripts/build_repository_cleanup_audit.py,keep_core,1488,True,build_repository_cleanup_audit.py; scripts/build_repository_cleanup_audit.py,keep,reproducibility script
scripts/compare_sparc_baselines_with_mond.py,keep_core,5111,True,compare_sparc_baselines_with_mond.py; scripts/compare_sparc_baselines_with_mond.py,keep,reproducibility script
scripts/compare_sparc_models.py,keep_core,9440,True,compare_sparc_models.py; scripts/compare_sparc_models.py,keep,reproducibility script
scripts/compile_paper_pdf.py,keep_core,405,True,compile_paper_pdf.py; scripts/compile_paper_pdf.py,keep,reproducibility script
scripts/export_paper_tables.py,keep_core,2441,True,export_paper_tables.py; scripts/export_paper_tables.py,keep,reproducibility script
scripts/export_sparc_holdout_residuals.py,keep_core,1894,True,export_sparc_holdout_residuals.py; scripts/export_sparc_holdout_residuals.py,keep,reproducibility script
scripts/fit_sparc_baselines.py,keep_core,21875,True,fit_sparc_baselines.py; scripts/fit_sparc_baselines.py,keep,reproducibility script
scripts/fit_sparc_mond_baseline.py,keep_core,10693,True,fit_sparc_mond_baseline.py; scripts/fit_sparc_mond_baseline.py,keep,reproducibility script
scripts/fit_sparc_tdf_knot_model.py,keep_core,7323,True,fit_sparc_tdf_knot_model.py; scripts/fit_sparc_tdf_knot_model.py,keep,reproducibility script
scripts/ingest_sparc_photometry_metadata.py,keep_core,1483,True,ingest_sparc_photometry_metadata.py; scripts/ingest_sparc_photometry_metadata.py,keep,reproducibility script
scripts/ingest_sparc_rotmod.py,keep_core,3695,True,ingest_sparc_rotmod.py,keep,reproducibility script
scripts/plan_sparc_subset_expansion.py,keep_core,1347,True,plan_sparc_subset_expansion.py; scripts/plan_sparc_subset_expansion.py,keep,reproducibility script
scripts/reconstruct_sparc_subset_tau.py,keep_core,6599,True,reconstruct_sparc_subset_tau.py,keep,reproducibility script
scripts/run_expansion12_pipeline.py,keep_core,1496,True,run_expansion12_pipeline.py; scripts/run_expansion12_pipeline.py,keep,reproducibility script
scripts/run_expansion20_pipeline.py,keep_core,1768,True,run_expansion20_pipeline.py; scripts/run_expansion20_pipeline.py,keep,reproducibility script
scripts/run_photometry_prior_ktau_sensitivity.py,keep_core,2563,True,run_photometry_prior_ktau_sensitivity.py; scripts/run_photometry_prior_ktau_sensitivity.py,keep,reproducibility script
scripts/run_post_ml_claim_reconciliation.py,keep_core,2054,True,run_post_ml_claim_reconciliation.py; scripts/run_post_ml_claim_reconciliation.py,keep,reproducibility script
scripts/run_sparc_ml_scaled_baseline_comparison.py,keep_core,3273,True,run_sparc_ml_scaled_baseline_comparison.py; scripts/run_sparc_ml_scaled_baseline_comparison.py,keep,reproducibility script
scripts/run_sparc_ml_sensitivity_audit.py,keep_core,3149,True,run_sparc_ml_sensitivity_audit.py; scripts/run_sparc_ml_sensitivity_audit.py,keep,reproducibility script
scripts/run_sparc_subset.py,keep_core,159,True,run_sparc_subset.py; scripts/run_sparc_subset.py,keep,reproducibility script
scripts/run_sparc_tdf_holdout_validation.py,keep_core,1747,True,run_sparc_tdf_holdout_validation.py; scripts/run_sparc_tdf_holdout_validation.py,keep,reproducibility script
scripts/select_sparc_subset.py,keep_core,4172,False,,keep,reproducibility script
scripts/setup_project.py,keep_core,92,False,,keep,reproducibility script
src/tdf_galaxy_tau/__init__.py,keep_core,77,True,__init__.py,keep,library source
src/tdf_galaxy_tau/analysis/__init__.py,keep_core,645,True,__init__.py; src/tdf_galaxy_tau/analysis/__init__.py,keep,library source
src/tdf_galaxy_tau/analysis/controlled_expansion_audit.py,keep_core,16915,True,controlled_expansion_audit.py; src/tdf_galaxy_tau/analysis/controlled_expansion_audit.py,keep,library source
src/tdf_galaxy_tau/analysis/controlled_subset_audit.py,keep_core,16262,True,controlled_subset_audit.py; src/tdf_galaxy_tau/analysis/controlled_subset_audit.py,keep,library source
src/tdf_galaxy_tau/analysis/expansion12_diagnostics.py,keep_core,23485,True,expansion12_diagnostics.py; src/tdf_galaxy_tau/analysis/expansion12_diagnostics.py,keep,library source
src/tdf_galaxy_tau/analysis/expansion12_radial_maps.py,keep_core,18190,True,expansion12_radial_maps.py; src/tdf_galaxy_tau/analysis/expansion12_radial_maps.py,keep,library source
src/tdf_galaxy_tau/analysis/expansion20_diagnostics.py,keep_core,20954,True,expansion20_diagnostics.py; src/tdf_galaxy_tau/analysis/expansion20_diagnostics.py,keep,library source
src/tdf_galaxy_tau/analysis/ktau_sensitivity.py,keep_core,26654,True,ktau_sensitivity.py; src/tdf_galaxy_tau/analysis/ktau_sensitivity.py,keep,library source
src/tdf_galaxy_tau/analysis/manuscript_text.py,keep_core,18094,True,manuscript_text.py; src/tdf_galaxy_tau/analysis/manuscript_text.py,keep,library source
src/tdf_galaxy_tau/analysis/ml_priors.py,keep_core,42739,True,ml_priors.py; src/tdf_galaxy_tau/analysis/ml_priors.py,keep,library source
src/tdf_galaxy_tau/analysis/ml_scaled_baseline_comparison.py,keep_core,29115,True,ml_scaled_baseline_comparison.py; src/tdf_galaxy_tau/analysis/ml_scaled_baseline_comparison.py,keep,library source
src/tdf_galaxy_tau/analysis/ml_sensitivity.py,keep_core,26143,True,ml_sensitivity.py; src/tdf_galaxy_tau/analysis/ml_sensitivity.py,keep,library source
src/tdf_galaxy_tau/analysis/ngc7814_diagnostics.py,keep_core,25219,True,ngc7814_diagnostics.py; src/tdf_galaxy_tau/analysis/ngc7814_diagnostics.py,keep,library source
src/tdf_galaxy_tau/analysis/normalized_patterns.py,keep_core,29981,True,normalized_patterns.py; src/tdf_galaxy_tau/analysis/normalized_patterns.py,keep,library source
src/tdf_galaxy_tau/analysis/paper_compile.py,keep_core,2778,True,paper_compile.py; src/tdf_galaxy_tau/analysis/paper_compile.py,keep,library source
src/tdf_galaxy_tau/analysis/paper_figures.py,keep_core,18282,True,paper_figures.py; src/tdf_galaxy_tau/analysis/paper_figures.py,keep,library source
src/tdf_galaxy_tau/analysis/paper_package.py,keep_core,10456,True,paper_package.py; src/tdf_galaxy_tau/analysis/paper_package.py,keep,library source
